"""content""","""contenttype""","""created""","""id""","""language"""
b'RT @MODNetwork: \xc2\xbfEsperando un nuevo peque en la familia? 7 regalos para un recien nacido #TOUSKIDSBABY http://t.co/74yAQVME81 http://t.co/A\xe2\x80\xa6',"""text/plain""",1436252891,6.18316E+17,"""es"""
b'Monday inspiration!\xf0\x9f\x99\x8c (pic: @rebelattitude) #tousjewelry #rings #anillos #tous #joyas #jewelry\xe2\x80\xa6 https://t.co/OOIJ8FCr5a',"""text/plain""",1436176342,6.17994E+17,"""es"""
b'RT @DanielFigueroaP: @elisamorop @KathyBodis @MarceSabat y @trinidaddelanoi en evento @tousjewelry http://t.co/ZC6mB8UZYe',"""text/plain""",1436171758,6.17975E+17,"""es"""
b'Friday TOUS look with #briton bag!\xf0\x9f\x91\x8c| Look de viernes con el bolso #briton!\xf0\x9f\x91\x8c (pic: jmerced)\xe2\x80\xa6 https://t.co/irX28zqXDP',"""text/plain""",1435914444,6.16896E+17,"""es"""
b'Ready for summer?\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x91\x99\xf0\x9f\x8c\xb7 | Listos para el verano?\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x91\x99\xf0\x9f\x8c\xb7 #touskids #kids&amp;babyjournal #tousjewelry #tous\xe2\x80\xa6 https://t.co/pZQOGH96lq',"""text/plain""",1435836765,6.1657E+17,"""es"""
b'Empiezan los precios especiales en todas nuestras tiendas de Espa\xc3\xb1a y en http://t.co/4netktyUK2 http://t.co/NIdFWgnzXK',"""text/plain""",1435767719,6.16281E+17,"""es"""
b'RT @styleinlima: @tousjewelry con productos hasta 50% de descuento VAMOOOOS \xe2\x9c\x8c\xf0\x9f\x8f\xbc\xef\xb8\x8f\xe2\x9c\x8c\xf0\x9f\x8f\xbc\xe2\x9c\x8c\xf0\x9f\x8f\xbc http://t.co/bxznWmmZt6',"""text/plain""",1435767589,6.1628E+17,"""es"""
b'Cualquier d\xc3\xada es un buen d\xc3\xada para regalar!\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\x81 | Any day is a good day to give!\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\x81 #tousjewelry\xe2\x80\xa6 https://t.co/JS456JUkXm',"""text/plain""",1435753365,6.1622E+17,"""es"""
b'Press day en Mexico con @Tous_Mexico presentando las nuevas colecciones de bolsos y joyas! #miamicollection http://t.co/7VthsP4WhE',"""text/plain""",1435675322,6.15893E+17,"""es"""
b'Esta noche en la final de @MasterChef_es @SamySpain luciendo super look con nuestro collar #TeaTime! #masterchef http://t.co/Vuy4lKGRhg',"""text/plain""",1435672125,6.1588E+17,"""es"""
"b'Shiny details for today!\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8| Detalles brillantes para hoy!\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 Pulsera #Rolling, reloj #drive y bolso\xe2\x80\xa6 https://t.co/f79b3NryHl'","""text/plain""",1435661968,6.15837E+17,"""es"""
b'RT @VEIN_es: \xc2\xa1Una habitaci\xc3\xb3n de revista! Te ense\xc3\xb1amos la habitaci\xc3\xb3n de FRIDA en el #TOUSKIDSBABY http://t.co/RJkvFHopVJ http://t.co/8RK1YMR\xe2\x80\xa6',"""text/plain""",1435619749,6.1566E+17,"""es"""
"b""Let's go Monday! La elecci\xc3\xb3n del lunes: #Ren\xc3\xa9 azul!\xf0\x9f\x92\x99 (pic: @thedesire_blog) #tousjewelry #tousbag\xe2\x80\xa6 https://t.co/0v1MYuQ8wp""","""text/plain""",1435571029,6.15456E+17,"""es"""
b'Siesta time with #TOUS baby collection!\xf0\x9f\x92\xad\xf0\x9f\x91\xbc Descubre nuestra colecci\xc3\xb3n baby en http://t.co/4netktyUK2 (pic:\xe2\x80\xa6 https://t.co/lTiLVQPUNI',"""text/plain""",1435316029,6.14386E+17,"""es"""
b'El anillo del verano\xf0\x9f\x91\x89 #Cocktail\xf0\x9f\x8d\xb8\xf0\x9f\x92\x8d | The summer ring\xf0\x9f\x91\x89 #Cocktail\xf0\x9f\x8d\xb8\xf0\x9f\x92\x8d (pic: @atrendylife)\xe2\x80\xa6 https://t.co/vfN3r44RnZ',"""text/plain""",1435228056,6.14017E+17,"""es"""
b'RT @claudiaalvarezo: Gracias @rosatous por tan hermoso regalo!!! Lo am\xc3\xa9 \xf0\x9f\x90\xbb @tousjewelry @tous_mexico #AmoTous #MyName\xe2\x80\xa6 https://t.co/NmPP7jX9\xe2\x80\xa6',"""text/plain""",1435215882,6.13966E+17,"""es"""
b'#Miami look in silver!\xf0\x9f\x8c\xb4\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x80 | Look #Miami en plata!\xf0\x9f\x8c\xb4\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x80 #newcollection #miamicollection\xe2\x80\xa6 https://t.co/DW7onjGGfv',"""text/plain""",1435134813,6.13626E+17,"""es"""
"b""RT @ATACADASG: Today's post @tousjewelry @stradivarius @Mango \nhttp://t.co/RxISTi6xrF http://t.co/1VdlAT4tEs""","""text/plain""",1435066269,6.13339E+17,"""es"""
b'Blue #Esveth for today!\xf0\x9f\x92\x99\xf0\x9f\x91\x86| Hoy toca el #Esveth azul!\xf0\x9f\x92\x99\xf0\x9f\x91\x86(pic: @itgirlmarta) #todaylook #tousjewelry\xe2\x80\xa6 https://t.co/iEaguI5SDi',"""text/plain""",1435056736,6.13299E+17,"""es"""
b'Madamme Tous working on new ideas...\xf0\x9f\x92\xad\xf0\x9f\x92\x8e | Rosa Tous trabajando en nuevas ideas...\xf0\x9f\x92\xad\xf0\x9f\x92\x8e #ateliertous\xe2\x80\xa6 https://t.co/brkvcrxHRh',"""text/plain""",1434970157,6.12935E+17,"""es"""
"b""Let's enjoy the weekend!\xe2\x98\x80\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f| A disfrutar del fin de semana!\xe2\x98\x80\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f#newcollection #miamicollection\xe2\x80\xa6 https://t.co/0qFX7wuGrt""","""text/plain""",1434708848,6.11839E+17,"""es"""
b'@Oriol_Franch puedes escribir a ayuda@tous.com y te indicar\xc3\xa1n como proceder! :)',"""text/plain""",1434708609,6.11838E+17,"""es"""
b'@Naitoky hola! Cuando recibiste el email de confirmaci\xc3\xb3n? Puedes escribir a ayuda@tous.com\xf0\x9f\x91\x8d',"""text/plain""",1434657332,6.11623E+17,"""es"""
b'El rinc\xc3\xb3n de @annaesunica en nuestra tienda de @lilladiagonal para celebrar la #ShoppingNight \xf0\x9f\x8d\xb8 http://t.co/evjnj27EYg',"""text/plain""",1434657213,6.11623E+17,"""es"""
b'Disfrutando de la #ShoppingNight de @lilladiagonal en nuestra tienda! Os esperan descuentos y muchas sorpresas! :) http://t.co/BMPmd2U7Nb',"""text/plain""",1434656571,6.1162E+17,"""es"""
b'Esta tarde os esperamos en la #shoppingnight de @lilladiagonal (barcelona) con #Ninauc y muchas sorpresas!!\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x81',"""text/plain""",1434656376,6.11619E+17,"""es"""
b'The #Obraian fever!\xf0\x9f\x91\x86| La fiebre #Obraian!\xf0\x9f\x91\x86(Pic: thefrenchfries wearing aldso #Rolling bracelet and\xe2\x80\xa6 https://t.co/gU9JceXXfq',"""text/plain""",1434617048,6.11454E+17,"""es"""
b'@marta0711 en la web se agot\xc3\xb3 pero en tiendas est\xc3\xa1 disponible! \xf0\x9f\x98\x81',"""text/plain""",1434603992,6.114E+17,"""es"""
"b'@ELabAriadna descuentos de hasta un 30%, regalos, sorteos, bloggers y sensaciones @Rituals \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x91\x8c\xf0\x9f\x91\x8cte esperamos!!!'","""text/plain""",1434603946,6.11399E+17,"""es"""
"b'RT @amelia_bono: La que avisa no es traidora!!!!!! Hoy, ma\xc3\xb1ana y pasado descuentos en las tiendas de @tousjewelry Lo\xe2\x80\xa6 https://t.co/MPcWnqBZ\xe2\x80\xa6'","""text/plain""",1434546658,6.11159E+17,"""es"""
b'Hoy empieza en Espa\xc3\xb1a #tudiatous en todas nuestras tiendas TOUS con descuentos excepcionales de hasta\xe2\x80\xa6 https://t.co/ePTsp3gYSy',"""text/plain""",1434535932,6.11114E+17,"""es"""
"b'Los d\xc3\xadas 17,18 y 19 adem\xc3\xa1s de descuentos de hasta el 30% tenemos env\xc3\xado gratis en la web para celebrar #tud\xc3\xadatous http://t.co/4netktyUK2'","""text/plain""",1434533345,6.11103E+17,"""es"""
"b'RT @VEIN_es: El ""SUMMER CAMP"" del #TOUSKIDSBABY por Eva Bozzo con la nueva linea de ba\xc3\xb1o! @tousjewelry  http://t.co/Me88j2vFVN http://t.co/\xe2\x80\xa6'","""text/plain""",1434530688,6.11092E+17,"""es"""
b'Hoy empieza en Espa\xc3\xb1a #tudiatous \xc2\xa1No te pierdas los descuentos y sorpresas que te esperan en nuestras tiendas TOUS! http://t.co/GB3IUulSX4',"""text/plain""",1434530625,6.11092E+17,"""es"""
b'RT @styleinlima: \xf0\x9f\x91\x9c @tousjewelry http://t.co/EFBQX8oGTQ http://t.co/7qiQOLnB5b',"""text/plain""",1434460305,6.10797E+17,"""es"""
b'La Shopping Night de @lilladiagonal se celebra el jueves 18 \xc2\xa1Te esperamos en nuestra tienda TOUS con muchas sorpresas!',"""text/plain""",1434454868,6.10774E+17,"""es"""
b'Participa en el concurso de este solitario durante #tudiatous los d\xc3\xadas 17-18-19 de Junio en http://t.co/4netktyUK2 http://t.co/xGANfT3e5d',"""text/plain""",1434451306,6.10759E+17,"""es"""
b'Bear selfie!\xf0\x9f\x93\xb7\xf0\x9f\x92\xa5\xf0\x9f\x90\xbb (pic: @necklaceofpearl) #funda #tousjewelry #tousbear #iphonecase\xe2\x80\xa6 https://t.co/c3mMRxkWzD',"""text/plain""",1434450405,6.10755E+17,"""es"""
b'SAVE THE DATE!! El mi\xc3\xa9rcoles empieza en todas las tiendas TOUS de Espa\xc3\xb1a #tudiatous! \xc2\xbfte lo vas a perder? http://t.co/OWDIPHZqdt',"""text/plain""",1434354970,6.10355E+17,"""es"""
b'RT @necklaceofpearl: New post con un evento muy especia!\nEste jueves est\xc3\xa1is invitadas a la fiesta de @tousjewelry http://t.co/xPkbZwNgf8 ht\xe2\x80\xa6',"""text/plain""",1434354873,6.10355E+17,"""es"""
b'Summer vibes with #pineapplebear collection\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8d\x8d #newcollection #tousjewelry #bag #fashion #summer https://t.co/V8NQKwRm0E',"""text/plain""",1434101283,6.09291E+17,"""es"""
b'Ya est\xc3\xa1 todo listo para la presentaci\xc3\xb3n de #tubodatous con la wedding bloggers!\xf0\x9f\x8d\xa5\xf0\x9f\x8d\xa7\xf0\x9f\x8d\xa8\xf0\x9f\x8d\xa6\xf0\x9f\x8d\xa1\xf0\x9f\x8d\xab\xf0\x9f\x8d\xb9 http://t.co/civb5BZwoI',"""text/plain""",1434037961,6.09025E+17,"""es"""
"b'Look casual con nuestra mochila #MissRosa roja, tambi\xc3\xa9n disponible en negro, blanco y nude!\xf0\x9f\x91\x8c\xe2\x9d\xa4\xef\xb8\x8f |\xe2\x80\xa6 https://t.co/FXhOava7wS'","""text/plain""",1434019721,6.08949E+17,"""es"""
"b'RT @granviadevigo: Esta #gafas de aviador en colores pastel son perfectas para el verano. Miami glasses, recomendaci\xc3\xb3n de @tousjewelry http\xe2\x80\xa6'","""text/plain""",1433941718,6.08622E+17,"""es"""
b'#Beach la colecci\xc3\xb3n ideal para el verano!\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x8a | #Beach the perfect collection for this summer!\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x8a\xe2\x80\xa6 https://t.co/BB1aHQN9VE',"""text/plain""",1433923810,6.08547E+17,"""es"""
b'RT @BodasdeCuento: Terminando d\xc3\xada genial en #Madrid con @cuentiidoia en la presentacion de colecci\xc3\xb3n Bridal @tousjewelry #tubodatous \xf0\x9f\x92\x8d\xe2\x9c\xa8 htt\xe2\x80\xa6',"""text/plain""",1433885975,6.08388E+17,"""es"""
b'RT @misscavallier: En la presentaci\xc3\xb3n de la colecci\xc3\xb3n #tubodatous de @tousjewelry con propuestas ideales para novia &amp;\xe2\x80\xa6 https://t.co/edlM2do\xe2\x80\xa6',"""text/plain""",1433874309,6.08339E+17,"""es"""
b'RT @dorothysblog: Disfrutando de una tarde entre amigos con @tousjewelry \xf0\x9f\x92\x9c #tubodatous http://t.co/mqNJQ4CM7r',"""text/plain""",1433874300,6.08339E+17,"""es"""
b'RT @PatriciaOlivar: Enamorada de la nueva colecci\xc3\xb3n bridal de @tousjewelry #tubodatous http://t.co/wcew4zrCOU',"""text/plain""",1433874285,6.08339E+17,"""es"""
b'RT @MIAVENTURACONLA: Look de hoy...\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98 \n.\nhttp://t.co/YTKVz8gRna\n.\n@thedesire_blog @buylevard @tousjewelry https://t.co/PASl0KVfAP',"""text/plain""",1433864950,6.083E+17,"""es"""
b'RT @ViewsByLaura: Perfect #COMBO #spring #summer Coleccion Hawaii @OPI_Spain \xe2\x9e\x95 bolso y earcuff de @tousjewelry \xf0\x9f\x92\x9a #opilovers #touslovers htt\xe2\x80\xa6',"""text/plain""",1433864948,6.083E+17,"""es"""
b'RT @MesVoyagesParis: Mi look y las fotos del evento @tousjewelry @lilladiagonal \xc2\xa1Gracias a los que pasasteis!  VER: http://t.co/YbmPIGumFt \xe2\x80\xa6',"""text/plain""",1433864934,6.083E+17,"""es"""
b'Todo listo para la presentaci\xc3\xb3n de la nueva colecci\xc3\xb3n bridal #tubodatous Nuestras wedding planners est\xc3\xa1n al caer!\xf0\x9f\x98\x81 http://t.co/HRIhVZUiMp',"""text/plain""",1433864709,6.08299E+17,"""es"""
b'Work en process...\xf0\x9f\x91\x89#TOUS watches!\xf0\x9f\x8e\xa5 #touswatches #relojestous #relojes #makingof #workinprocess\xe2\x80\xa6 https://t.co/sonwgW2sW3',"""text/plain""",1433841693,6.08202E+17,"""es"""
b'RT @ATACADASG: New post up with new bag thanks to @tousjewelry \xe2\x9d\xa4\xef\xb8\x8f\nhttp://t.co/W3RgEWuq59 http://t.co/kyJPk3dXF5',"""text/plain""",1433753145,6.07831E+17,"""es"""
b'RT @scarlett_007: Y quien no se enamora luego de ver la nueva colecci\xc3\xb3n de #Tous? http://t.co/Z8Tjbxkjji @tousjewelry #Moda #Bridal http://\xe2\x80\xa6',"""text/plain""",1433748003,6.07809E+17,"""es"""
b'RT @mikonos1975: \xe2\x80\x9c@CancunModda: #happySaturday #TousFans @honeydressing @tousjewelry I love \xe2\x9d\xa4\xef\xb8\x8f #loveTousJewelry too \xf0\x9f\x98\x89 http://t.co/PQDOVm2UI\xe2\x80\xa6',"""text/plain""",1433747982,6.07809E+17,"""es"""
b'RT @MesVoyagesParis: En mi blog os cuento todo sobre mi asesor\xc3\xada de hoy en @tousjewelry de @lilladiagonal!!  --&gt;&gt;&gt; http://t.co/BI2byGK7fQ h\xe2\x80\xa6',"""text/plain""",1433747960,6.07809E+17,"""es"""
b'Friday mood with #cocktail ring and #bear case!\xf0\x9f\x90\xbb\xf0\x9f\x92\x95\xf0\x9f\x8d\xa9 (pic: @myshowroomblog #tousjewelry\xe2\x80\xa6 https://t.co/SrWWZWsQlg',"""text/plain""",1433501874,6.06777E+17,"""es"""
b'Hoy (19h) os esperamos en la masterclass de estilismo en la tienda TOUS de la @lilladiagonal con @MesVoyagesParis http://t.co/QSqkwgYDVK',"""text/plain""",1433418864,6.06429E+17,"""es"""
b'Nueva colecci\xc3\xb3n #grit ya disponible en http://t.co/4netktyUK2\xe2\x9c\xa8\xf0\x9f\x8c\xb4| New #grit collection now available at\xe2\x80\xa6 https://t.co/W0TN84c8ok',"""text/plain""",1433411369,6.06397E+17,"""es"""
b'RT @NippyTalents: Hoy a las 19h. @MesVoyagesParis estar\xc3\xa1 en @tousjewelry @lilladiagonal dando consejos de estilo \xc2\xa1No te lo pierdas! http://\xe2\x80\xa6',"""text/plain""",1433410038,6.06392E+17,"""es"""
b'Gracias a ti! RT @josebaaguirre Mil gracias a @tousjewelry por el fant\xc3\xa1stico trato al cliente que me han brindado para resolver mi problema.',"""text/plain""",1433401994,6.06358E+17,"""es"""
b'RT @MesVoyagesParis: Ma\xc3\xb1ana jueves (19h) estar\xc3\xa9 en @tousjewelry @lilladiagonal aconsejando estilismos con las joyas. \xc2\xa1Me encantar\xc3\xa1 veros! h\xe2\x80\xa6',"""text/plain""",1433401952,6.06358E+17,"""es"""
b'Wednesday #TOUS look!\xf0\x9f\x91\x8c | #TOUS look para este mi\xc3\xa9rcoles!\xf0\x9f\x91\x8c #touslook #tousjewelry #ootd #outfit\xe2\x80\xa6 https://t.co/AYZzEaaJC1',"""text/plain""",1433323219,6.06028E+17,"""es"""
b'RT @Vilamarina: \xc2\xa1El #estampado m\xc3\xa1s famoso de @tousjewelry renovado con los colores m\xc3\xa1s intensos! http://t.co/cKRIsklCWX http://t.co/xH19ttG\xe2\x80\xa6',"""text/plain""",1433322517,6.06025E+17,"""es"""
b'RT @guiadeestilo_: #casualidad  de #eugeniamtzdeirujo para @tousjewelry http://t.co/ukjtii34PT',"""text/plain""",1433252602,6.05731E+17,"""es"""
"b'RT @NorahMagazine: El estilo Miami invade la ciudad. Ideales, \xc2\xbfverdad? De la firma Tous. @tousjewelry @Piazzacom \nhttp://t.co/EC6GnwpSFF ht\xe2\x80\xa6'","""text/plain""",1433242588,6.05689E+17,"""es"""
b'Time for fashion\xf0\x9f\x91\x89\xe2\x8c\x9a\xef\xb8\x8f#Tack watches available at http://t.co/4netktyUK2 | Relojes #tack disponibles en\xe2\x80\xa6 https://t.co/i2n66SHV0q',"""text/plain""",1433241732,6.05686E+17,"""es"""
"b'RT @Estility_moda: Colecci\xc3\xb3n @tousjewelry Bridal para dar el \xc2\xa1s\xc3\xad, quiero! https://t.co/1YR39BHwQi #Estility @hablandodebodas @bodasnet http\xe2\x80\xa6'","""text/plain""",1433237507,6.05668E+17,"""es"""
b'RT @honeydressing: Good morning! !! @tousjewelry http://t.co/4FgI02hmru',"""text/plain""",1432980036,6.04588E+17,"""es"""
b'RT @harpersbazaarcl: #BlogBelleza @karinazapatta prob\xc3\xb3 en nuevo perfume de @tousjewelry #NeonCandy http://t.co/UQdtlILeuL @moureycia http:/\xe2\x80\xa6',"""text/plain""",1432980027,6.04588E+17,"""es"""
b'RT @Visiorama: A nosotros ya nos huele a #verano... \xc2\xbfy ti? #gafadelasemana @tousjewelry http://t.co/OAj0ZrRob2',"""text/plain""",1432892549,6.04221E+17,"""es"""
"b'No es s\xc3\xb3lo una caja, no es s\xc3\xb3lo una joya...\xe2\x9d\xa4\xef\xb8\x8fFeliz viernes #touslovers | Is not only a box, is not\xe2\x80\xa6 https://t.co/YPTmDH78Aa'","""text/plain""",1432890811,6.04214E+17,"""es"""
b'Looking for the weekend!\xe2\x9c\xa8\xe2\x9c\xa8| El fin de semana est\xc3\xa1 a la vista!\xe2\x9c\xa8\xe2\x9c\xa8 (pic: thefrenchfries) #tousjewelry\xe2\x80\xa6 https://t.co/nBeSsb5MIb',"""text/plain""",1432804132,6.0385E+17,"""es"""
b'Casual Wednesday with our #Ren\xc3\xa9 bag!\xf0\x9f\x92\x9a| Mi\xc3\xa9rcoles casual con nuestro bolso #Ren\xc3\xa9!\xf0\x9f\x92\x9a (pic:\xe2\x80\xa6 https://t.co/AsDZqHXZi0',"""text/plain""",1432723364,6.03512E+17,"""es"""
b'Welcome Gala!! La hija de @Lostinvogue con uno de sus primeros outfits de TOUS kids&amp;baby! ;) http://t.co/grixeaeDEd',"""text/plain""",1432715678,6.03479E+17,"""es"""
b'@69kukusumuxu69 hola Jacob! si puedes comprar pendientes sueltos tanto en tiendas TOUS como en el Corte Ingl\xc3\xa9s! :)',"""text/plain""",1432652390,6.03214E+17,"""es"""
"b'#Casualidad, la nueva colecci\xc3\xb3n boho chic dise\xc3\xb1ada ppr #eugeniamtzdeirujo \xf0\x9f\x8c\xb7 | #Casualidad new boho\xe2\x80\xa6 https://t.co/UDlsZS90qt'","""text/plain""",1432634532,6.03139E+17,"""es"""
b'So cute estos peques vestidos de #babytous en nuestra revista digital kids &amp; baby journal!\xf0\x9f\x92\x95\xf0\x9f\x91\xb6\xf0\x9f\x91\xa6\xf0\x9f\x91\xa7\xe2\x80\xa6 https://t.co/RXATi3wBB2',"""text/plain""",1432550333,6.02786E+17,"""es"""
b'Work in process... Cada joya es \xc3\xbanica y su proceso de creaci\xc3\xb3n es delicado y muy personal. Esfuerzo y\xe2\x80\xa6 https://t.co/vEyqk9QIzq',"""text/plain""",1432293491,6.01709E+17,"""es"""
b'Hoy estamos en el #summerbeautyday de @mujerhoy con nuestro divertido stand de #NeonCandy! Te apuntas? http://t.co/8YppjGX45G',"""text/plain""",1432287503,6.01684E+17,"""es"""
"b'RT @MkDirecto: .@Policia, @Mytaxi_es, @Campofr\xc3\xado_es y @tousjewelry se alzan con la victoria en el #D\xc3\xadaMKT15 http://t.co/aJXFaVXOzq http://t\xe2\x80\xa6'","""text/plain""",1432286799,6.01681E+17,"""es"""
b'RT @Mujerhoy: El aroma que desprende @tousperfumes_es by @tousjewelry en #SummerBeautyDay nos vuelve locas... http://t.co/EODj5WCpGT',"""text/plain""",1432284315,6.0167E+17,"""es"""
b'Muchas gracias @asociacionMKT por este reconocimiento y es un honor compartir podio con @nhhotelses y @atrapalo http://t.co/QDykaU0MAi',"""text/plain""",1432283762,6.01668E+17,"""es"""
b'RT @asociacionMKT: @nhhotelses @atrapalo @tousjewelry \xc2\xa1Enhorabuena por ese podium! Seguid con vuestro estupendo trabajo y os deparar\xc3\xa1n much\xe2\x80\xa6',"""text/plain""",1432280148,6.01653E+17,"""es"""
b'@asociacionMKT much\xc3\xadsimas gracias!!!! es todo un honor!',"""text/plain""",1432279097,6.01648E+17,"""es"""
"b'RT @asociacionMKT: Premio Nacional de Marketing de la categor\xc3\xada ""Internacionalizaci\xc3\xb3n y Marca Espa\xc3\xb1a"": @tousjewelry #D\xc3\xadaMKT15 http://t.co/j\xe2\x80\xa6'","""text/plain""",1432279083,6.01648E+17,"""es"""
"b'RT @asociacionMKT: Premio Nacional de Marketing de Internacionalizaci\xc3\xb3n y Marca Espa\xc3\xb1a es @tousjewelry por su calidad, dise\xc3\xb1o y competitivi\xe2\x80\xa6'","""text/plain""",1432279076,6.01648E+17,"""es"""
"b'RT @MkDirecto: .@mytaxi_es, @Campofrio_es, @policia y @tousjewelry se alzan con la victoria en el #DiaMKT15 http://t.co/aBgR2SSlJg http://t\xe2\x80\xa6'","""text/plain""",1432279004,6.01648E+17,"""es"""
b'New #tousbear iphone 5&amp;6 cases! http://t.co/qzsDOAT33v',"""text/plain""",1432207831,6.01349E+17,"""es"""
"b""\xf0\x9f\x86\x95New #tousbear iphone 5&amp;6 cases! they're flying off the shelves!\xf0\x9f\x90\xbb | \xf0\x9f\x86\x95 Nuevas fundas #ositotous\xe2\x80\xa6 https://t.co/QKQHoLW7IY""","""text/plain""",1432202119,6.01325E+17,"""es"""
"b'RT @modalia: Miriam Giovanelli, @Martahazas y Eugenia no se perdieron las nuevas #TousgafasMIAMI de @tousjewelry @rosatous #tous http://t.c\xe2\x80\xa6'","""text/plain""",1432198239,6.01309E+17,"""es"""
b'RT @modalia: Espectacular Mar\xc3\xada Le\xc3\xb3n vestida se @dolorestweets junto a @rosatous en la presentaci\xc3\xb3n de ls nuevas #TOUSgafasMiami http://t.c\xe2\x80\xa6',"""text/plain""",1432198213,6.01309E+17,"""es"""
b'RT @necklaceofpearl: Conociendo la nueva colecci\xc3\xb3n de gafas de @tousjewelry \xf0\x9f\x98\x8e #TOUSgafasMiami #tousmiami http://t.co/NZi67MUVYg',"""text/plain""",1432153285,6.01121E+17,"""es"""
b'New colors of #Yvonne Night Summer!\xf0\x9f\x8d\xa1 | Los nuevos colores del #Yvonne Night Summer!\xf0\x9f\x8d\xa1 #tousbags\xe2\x80\xa6 https://t.co/VmhB7kGuU1',"""text/plain""",1432118997,6.00977E+17,"""es"""
b'@josebaaguirre gracias a ti!! Feliz martes! :)',"""text/plain""",1432043976,6.00662E+17,"""es"""
b'@josebaaguirre es muy extra\xc3\xb1o!! puedes ponerte en contacto con ayuda@tous.com y seguro que te dan una soluci\xc3\xb3n lo antes posible! :)',"""text/plain""",1432041537,6.00652E+17,"""es"""
b'Summer jewels of our new #Miami  collection!\xf0\x9f\x8c\xb4\xf0\x9f\x8c\xb7\xf0\x9f\x92\x8d | Joyas veraniegas de nuestra colecci\xc3\xb3n\xe2\x80\xa6 https://t.co/To2DJfKMEW',"""text/plain""",1432032517,6.00614E+17,"""es"""
"b'Mon\xc3\xadsimos los hijos de @3gerardpique y @shakira, Milan y Sacha luciendo nuestro body azul cielo! :) #babytous  https://t.co/YsBXfQL8IU'","""text/plain""",1432029823,6.00603E+17,"""es"""
b'RT @GalaGonzalez: NEW POST /// NUEVO POST: Gala x Tous Jewelry NYC Bound |@tousjewelry #Galaxtous http://t.co/qILoj7sgAd',"""text/plain""",1432022514,6.00572E+17,"""es"""
